"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.10","3.14","3.24","72.01","24.75"
"SR GRID","0.00","0.00","0.10","3.14","3.24","72.01","24.75"
