"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","3560","0","61.1","34.0","0.5","322"
"","Haryana","4754","0","76.4","53.1","-1.9","201"
"","Rajasthan","7207","0","139.0","50.5","1.9","385"
"","Delhi","2362","0","44.3","35.2","-0.3","296"
"","UP","11678","0","235.2","93.6","-0.3","373"
"","Uttarakhand","1272","0","24.6","13.0","1.6","225"
"","HP","947","8","18.2","7.7","2.2","201"
"","J&K","1853","327","40.0","31.3","-0.1","331"
"","Chandigarh","150","0","2.8","3.1","0.3","6"
"WR","Chhattisgarh","2848","96","66.7","12.2","-0.7","187"
"","Gujarat","8894","0","194.7","40.0","1.2","371"
"","MP","6368","0","132.5","76.8","-3.6","208"
"","Maharashtra","14356","119","319.8","70.0","0.6","754"
"","Goa","325","0","6.5","7.7","-1.8","96"
"","DD","241","0","3.3","3.4","-0.1","26"
"","DNH","608","0","8.8","10.4","-2.5","59"
"","Essar steel","424","0","8.4","10.9","-2.5","-10"
"SR","Andhra Pradesh","6190","0","138.0","21.0","3.3","376"
"","Telangana","5625","137","129.3","70.2","2.4","433"
"","Karnataka","8421","450","183.1","30.5","5.0","683"
"","Kerala","3211","0","63.1","41.8","1.8","219"
"","Tamil Nadu","12140","725","272.4","105.0","2.0","482"
"","Pondy","292","0","6.3","6.4","-0.1","21"
"ER","Bihar","2607","0","52.3","48.2","-0.3","230"
"","DVC","2223","0","49.0","-14.9","-2.5","110"
"","Jharkhand","886","0","20.1","13.5","0.4","120"
"","Odisha","3319","0","66.4","22.6","2.7","460"
"","West Bengal","6032","0","111.4","20.6","2.0","280"
"","Sikkim","86","0","1.4","1.1","0.3","40"
"NER","Arunachal Pradesh","101","1","1.9","1.4","0.5","34"
"","Assam","1134","46","19.9","14.2","1.5","167"
"","Manipur","136","1","2.2","2.1","0.1","47"
"","Meghalaya","303","2","4.3","4.6","-1.2","63"
"","Mizoram","79","1","1.2","1.0","0.2","29"
"","Nagaland","114","1","2.3","1.5","0.7","30"
"","Tripura","214","1","2.3","1.0","-0.5","32"
