"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6007","0","119.9","52.4","-1.5","138","0.0"
"","Haryana","6969","0","130.3","76.7","-0.7","149","0.0"
"","Rajasthan","12836","0","234.1","69.2","-4.5","287","0.0"
"","Delhi","5001","0","85.8","74.7","0.5","282","0.0"
"","UP","17412","300","313.9","141.0","-1.5","625","0.0"
"","Uttarakhand","2102","0","40.7","27.5","0.1","133","0.0"
"","HP","1692","0","30.0","22.4","0.4","201","0.0"
"","J&K(UT) and Ladakh(UT)","2611","653","52.5","45.2","1.9","482","12.4"
"","Chandigarh","305","0","5.0","4.9","0.1","40","0.0"
"WR","Chhattisgarh","3721","0","78.7","21.4","0.0","358","0.0"
"","Gujarat","15725","0","319.5","73.4","-2.6","578","0.0"
"","MP","14120","0","253.0","121.6","-2.6","877","0.0"
"","Maharashtra","21704","0","428.6","132.7","0.2","466","0.0"
"","Goa","521","25","12.8","10.7","1.6","72","0.2"
"","DD","317","0","7.0","6.5","0.5","57","0.0"
"","DNH","800","0","18.6","18.6","0.0","60","0.0"
"","Essar steel","353","0","5.7","6.0","-0.3","249","0.0"
"SR","Andhra Pradesh","8255","0","164.6","65.9","-0.9","358","0.0"
"","Telangana","10418","0","204.2","99.6","-0.1","417","0.0"
"","Karnataka","11530","0","206.3","50.3","-1.8","566","0.0"
"","Kerala","3640","0","72.7","56.0","1.0","189","0.0"
"","Tamil Nadu","13184","0","268.3","155.7","-0.8","369","0.0"
"","Pondy","322","0","6.3","6.8","-0.5","49","0.0"
"ER","Bihar","4756","0","82.3","79.5","0.9","300","0.0"
"","DVC","3059","0","63.4","-26.2","2.1","400","0.0"
"","Jharkhand","1311","0","24.8","16.5","-1.3","100","0.0"
"","Odisha","3912","0","70.2","4.4","-0.3","200","0.0"
"","West Bengal","6184","0","108.2","24.8","-0.9","200","0.0"
"","Sikkim","131","0","2.0","1.7","0.2","20","0.0"
"NER","Arunachal Pradesh","123","2","2.1","1.9","0.1","34","0.0"
"","Assam","1355","35","21.7","17.6","-0.3","90","0.2"
"","Manipur","214","1","2.7","3.2","-0.5","23","0.0"
"","Meghalaya","374","0","6.1","3.1","0.4","69","0.4"
"","Mizoram","112","1","1.9","1.5","0.3","14","0.0"
"","Nagaland","123","1","2.2","2.1","-0.1","16","0.0"
"","Tripura","227","0","3.4","1.5","-0.3","28","0.0"
