"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4782","0","88.7","47.5","-0.3","92"
"","Haryana","5661","0","98.0","54.1","-1.9","193"
"","Rajasthan","9466","0","201.7","70.0","1.6","406"
"","Delhi","3034","0","55.5","40.4","-0.7","145"
"","UP","10155","640","217.9","104.5","-1.7","343"
"","Uttarakhand","1639","0","31.2","24.5","0.2","129"
"","HP","1245","0","23.0","17.2","1.0","160"
"","J&K","2004","501","41.3","34.7","0.7","451"
"","Chandigarh","166","0","3.0","3.3","0.3","9"
"WR","Chhattisgarh","3065","96","67.0","23.7","0.4","135"
"","Gujarat","11570","20","248.8","62.6","-4.4","724"
"","MP","10273","0","217.2","133.7","-3.4","189"
"","Maharashtra","17671","15","381.6","96.3","-0.6","328"
"","Goa","377","0","8.0","8.1","-0.6","39"
"","DD","260","0","6.0","6.2","-0.2","29"
"","DNH","640","0","15.0","15.2","-0.2","0"
"","Essar steel","258","0","5.0","4.9","0.1","181"
"SR","Andhra Pradesh","5470","0","116.6","14.1","0.4","1484"
"","Telangana","5219","0","120.5","78.6","-0.9","98"
"","Karnataka","7440","1000","154.4","30.1","-0.8","363"
"","Kerala","3184","0","57.4","46.2","1.9","149"
"","Tamil Nadu","9965","0","214.2","94.3","2.5","582"
"","Pondy","243","0","4.9","5.0","-0.1","28"
"ER","Bihar","3298","0","63.2","61.1","-0.3","178"
"","DVC","2468","0","58.0","-9.5","1.1","187"
"","Jharkhand","976","88","22.3","10.8","-0.7","0"
"","Odisha","3901","0","71.1","24.0","2.1","260"
"","West Bengal","6349","0","118.4","18.7","-0.8","308"
"","Sikkim","91","0","1.2","1.2","0.1","31"
"NER","Arunachal Pradesh","101","1","1.7","1.5","0.2","32"
"","Assam","1259","4","20.3","14.3","1.0","181"
"","Manipur","137","6","2.4","2.5","-0.2","29"
"","Meghalaya","297","3","5.3","4.2","-0.2","43"
"","Mizoram","82","0","1.3","1.2","0.0","30"
"","Nagaland","115","0","1.8","1.3","0.5","53"
"","Tripura","214","2","3.2","-0.8","2.0","87"
