"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.21","5.00","5.21","75.95","18.84"
"SR GRID","0.00","0.00","0.21","5.00","5.21","75.95","18.84"
