"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","192.0","-180.6","60.8","-75.1","3.1","0.3"
"Actual(MU)","191.4","-187.8","62.7","-73.9","4.8","-2.8"
"O/D/U/D(MU)","-0.6","-7.2","1.9","1.1","1.7","-3.1"
