"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.60","5.36","5.96","74.35","19.69"
"SR GRID","0.00","0.00","0.60","5.36","5.96","74.35","19.69"
