"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.3","1.1","3.1","1.4","95.5","3.1"
"SR GRID","0.0","0.0","5.4","14.0","5.4","92.5","2.1"
