"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.0","2.9","9.6","28.3","40.8","50.7","8.5"
"SR GRID","0.0","2.9","9.6","28.3","40.8","50.7","8.5"
