"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5428","0","109.9","52.5","-0.2","101","0.0"
"","Haryana","5710","0","104.7","50.3","2.3","351","1.4"
"","Rajasthan","8610","0","180.5","58.3","1.3","349","0.5"
"","Delhi","3806","0","78.6","59.8","-1.4","107","0.0"
"","UP","14520","0","293.7","101.5","4.2","524","0.0"
"","Uttarakhand","1631","0","32.8","17.9","0.6","210","0.0"
"","HP","1212","0","23.1","15.2","0.8","278","0.0"
"","J&K","2035","509","41.1","34.1","-0.7","144","9.7"
"","Chandigarh","172","0","3.3","3.4","-0.1","16","0.0"
"WR","Chhattisgarh","3102","0","77.2","9.4","0.7","92","0.0"
"","Gujarat","14903","0","339.6","184.8","3.3","340","0.0"
"","MP","8321","0","180.2","81.9","-3.6","545","0.0"
"","Maharashtra","21483","0","473.8","155.6","-2.1","278","0.0"
"","Goa","470","0","11.1","9.8","0.6","41","0.0"
"","DD","297","0","6.9","6.7","0.2","61","0.0"
"","DNH","738","0","17.3","17.0","0.4","46","0.0"
"","Essar steel","292","0","5.3","5.4","-0.2","144","0.0"
"SR","Andhra Pradesh","8579","0","182.6","60.5","0.5","379","0.0"
"","Telangana","7697","0","173.6","77.7","-0.4","353","0.0"
"","Karnataka","9617","0","204.6","75.1","-1.5","537","0.0"
"","Kerala","3395","0","67.3","50.1","0.9","171","0.0"
"","Tamil Nadu","13049","0","308.2","164.2","1.9","426","0.0"
"","Pondy","350","0","7.6","7.7","-0.1","34","0.0"
"ER","Bihar","4833","0","82.9","81.1","1.1","225","0.0"
"","DVC","3154","0","72.5","-56.8","0.0","220","0.0"
"","Jharkhand","1094","0","24.4","14.7","0.5","85","0.0"
"","Odisha","4167","0","78.2","26.4","1.2","220","0.0"
"","West Bengal","7600","0","144.9","31.7","0.9","225","0.0"
"","Sikkim","84","0","1.2","1.2","0.0","10","0.0"
"NER","Arunachal Pradesh","115","3","2.0","1.8","0.2","44","0.0"
"","Assam","1290","70","20.0","16.5","0.2","98","1.1"
"","Manipur","162","3","2.3","2.4","-0.2","24","0.0"
"","Meghalaya","260","1","4.4","2.7","-0.2","18","0.0"
"","Mizoram","84","5","1.3","1.4","-0.2","20","0.0"
"","Nagaland","121","2","2.0","2.0","0.0","32","0.0"
"","Tripura","241","5","3.7","3.5","0.4","45","0.1"
