"Share of RES in total generation (%)","4.07","9.08","36.87","0.15","0.07","12.84"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","42.29","13.13","58.09","19.75","39.26","32.79"
