"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4549","0","98.4","48.7","0.2","190"
"","Haryana","6438","0","108.4","55.0","0.1","339"
"","Rajasthan","8550","0","182.1","59.8","1.0","305"
"","Delhi","3331","0","58.5","54.1","-0.3","284"
"","UP","10169","230","196.0","95.7","-1.7","301"
"","Uttarakhand","1639","0","32.2","21.6","1.1","153"
"","HP","1338","0","24.3","15.8","1.4","205"
"","J&K","1897","474","37.8","28.4","-1.4","111"
"","Chandigarh","184","0","3.5","3.6","0.3","27"
"WR","Chhattisgarh","3070","96","73.0","26.7","-1.7","189"
"","Gujarat","13092","18","293.2","51.3","0.8","412"
"","MP","7693","0","164.0","100.7","-1.6","213"
"","Maharashtra","20038","547","441.0","131.7","-2.9","429"
"","Goa","418","0","8.8","7.7","0.5","60"
"","DD","293","0","6.6","6.5","0.1","37"
"","DNH","724","0","16.7","16.9","-0.2","55"
"","Essar steel","268","0","5.7","5.5","0.2","101"
"SR","Andhra Pradesh","6913","0","112.0","9.1","-37.0","590"
"","Telangana","6412","0","146.7","93.1","2.0","297"
"","Karnataka","7261","1300","167.6","32.7","7.5","540"
"","Kerala","3416","0","60.9","45.7","1.6","250"
"","Tamil Nadu","13184","0","274.9","132.4","5.2","451"
"","Pondy","308","0","6.6","6.2","0.3","24"
"ER","Bihar","3039","0","54.0","58.2","-4.2","40"
"","DVC","2587","0","57.2","-7.7","-0.4","180"
"","Jharkhand","983","0","22.4","11.3","-0.9","50"
"","Odisha","3653","0","70.6","17.4","0.5","210"
"","West Bengal","7100","0","134.4","36.2","0.0","280"
"","Sikkim","95","0","1.4","0.9","0.4","35"
"NER","Arunachal Pradesh","102","2","1.9","1.7","0.2","35"
"","Assam","1362","58","23.5","16.9","2.4","217"
"","Manipur","146","3","2.3","2.1","0.2","36"
"","Meghalaya","322","2","4.0","2.6","-0.9","49"
"","Mizoram","73","1","1.3","1.2","0.1","17"
"","Nagaland","106","2","1.8","1.6","0.1","22"
"","Tripura","237","1","4.0","0.9","1.0","56"
