"","NR","WR","SR","ER","NER","All India"
"Thermal (Coal & Lignite)","560","1036","429","418","9","2452"
"Hydro","335","18","98","92","23","565"
"Nuclear","27","30","39","0","0","96"
"Gas, Naptha & Diesel","30","43","24","0","25","121"
"RES (Wind, Solar, Biomass & Others)","41","121","317","1","0","480"
"Total","993","1247","907","511","56","3715"
