"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","4638","0","96.9","17.1","0.0","279","0.0"
"","Haryana","6348","0","115.6","59.9","0.6","202","0.9"
"","Rajasthan","10184","1763","214.8","68.6","2.6","314","3.7"
"","Delhi","3981","0","68.2","51.8","-0.4","251","0.1"
"","UP","14085","0","291.1","102.3","1.0","966","0.3"
"","Uttarakhand","2014","0","37.5","28.2","-0.6","176","0.0"
"","HP","1512","0","27.6","22.1","1.0","247","0.0"
"","J&K","2202","551","44.8","41.8","-0.8","91","10.6"
"","Chandigarh","223","0","3.6","3.5","0.1","26","0.0"
"WR","Chhattisgarh","3404","0","73.5","5.3","-0.5","128","0.1"
"","Gujarat","14203","0","298.1","129.7","1.5","400","0.0"
"","MP","11325","0","214.9","129.1","-0.2","436","0.0"
"","Maharashtra","20714","0","418.3","133.1","1.8","285","0.0"
"","Goa","460","0","9.3","9.8","-1.1","76","0.0"
"","DD","326","0","7.0","6.8","0.3","77","0.0"
"","DNH","767","0","17.8","16.8","1.1","75","0.0"
"","Essar steel","497","0","10.1","9.8","0.3","184","0.0"
"SR","Andhra Pradesh","8545","0","167.6","50.5","0.4","425","0.4"
"","Telangana","9154","0","181.3","80.3","-0.3","434","0.4"
"","Karnataka","9694","0","203.6","91.8","-2.5","287","0.5"
"","Kerala","3434","0","67.6","52.0","1.1","169","0.2"
"","Tamil Nadu","13833","0","289.1","164.1","-0.7","430","0.7"
"","Pondy","346","0","6.7","7.1","-0.4","26","0.0"
"ER","Bihar","4119","0","66.5","63.5","-3.3","40","0.0"
"","DVC","3118","0","69.2","-39.5","-1.3","200","0.0"
"","Jharkhand","1175","0","22.7","13.9","-1.4","50","0.0"
"","Odisha","3957","0","74.9","18.1","1.0","250","0.0"
"","West Bengal","6291","0","110.9","19.2","1.9","320","0.0"
"","Sikkim","104","0","1.4","1.5","-0.1","10","0.0"
"NER","Arunachal Pradesh","105","5","1.9","1.7","0.2","35","0.0"
"","Assam","1387","34","22.6","19.1","0.6","154","0.6"
"","Manipur","172","13","2.6","2.8","-0.2","14","0.0"
"","Meghalaya","324","1","5.8","3.7","-0.1","47","0.0"
"","Mizoram","90","13","1.8","0.9","0.1","31","0.0"
"","Nagaland","97","20","1.8","1.8","-0.1","41","0.0"
"","Tripura","221","10","3.3","3.8","0.1","62","0.0"
