"Share of RES in total generation (%)","4.12","7.62","13.08","0.26","0.06","6.81"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","30.11","11.17","24.53","16.47","40.98","20.06"
