"Share of RES in total generation (%)","5.26","8.55","30.03","0.19","0.06","11.63"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","37.85","11.73","42.16","18.53","52.05","26.92"
