"Share of RES in total generation (%)","6.73","6.30","30.64","0.41","0.09","11.42"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","43.00","15.75","50.57","27.15","44.01","33.36"
