"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","160.0","-163.5","59.1","-63.6","4.3","-3.7"
"Actual(MU)","168.0","-177.2","65.3","-58.3","6.9","4.7"
"O/D/U/D(MU)","8.0","-13.8","6.2","5.3","2.6","8.4"
