"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4480","0","89.0","51.6","-0.6","117"
"","Haryana","5714","0","99.0","64.4","-0.7","248"
"","Rajasthan","9626","0","201.5","76.3","1.0","303"
"","Delhi","2886","0","55.8","41.2","0.3","246"
"","UP","10334","700","231.4","113.6","0.9","581"
"","Uttarakhand","1597","0","31.2","21.1","2.1","242"
"","HP","1155","0","21.7","15.0","1.1","153"
"","J&K","1953","488","41.0","31.9","-0.2","93"
"","Chandigarh","161","0","3.0","3.2","-0.2","11"
"WR","Chhattisgarh","2989","96","63.6","15.5","-0.3","287"
"","Gujarat","12848","18","231.0","52.7","-2.3","458"
"","MP","9576","0","211.1","133.9","-3.0","240"
"","Maharashtra","17656","16","378.9","91.3","-3.7","482"
"","Goa","364","0","7.7","6.6","0.6","54"
"","DD","251","0","5.6","5.6","0.0","27"
"","DNH","655","0","15.2","15.3","-0.1","13"
"","Essar steel","313","0","6.3","5.5","0.7","116"
"SR","Andhra Pradesh","5690","0","119.4","30.6","0.6","505"
"","Telangana","5595","0","127.4","78.0","3.4","191"
"","Karnataka","6896","600","153.1","33.9","0.4","434"
"","Kerala","2930","0","53.6","43.8","1.4","194"
"","Tamil Nadu","8981","0","187.8","82.9","-1.3","509"
"","Pondy","227","0","4.6","4.6","-0.1","31"
"ER","Bihar","3305","50","63.2","62.0","-1.2","80"
"","DVC","2507","0","56.6","-9.6","0.0","110"
"","Jharkhand","1159","0","23.7","13.1","-0.4","100"
"","Odisha","3760","0","69.4","22.3","1.9","400"
"","West Bengal","6161","0","116.0","24.4","0.5","200"
"","Sikkim","83","0","1.3","0.9","0.3","38"
"NER","Arunachal Pradesh","109","6","1.9","1.6","0.3","40"
"","Assam","1276","10","21.9","15.8","1.4","226"
"","Manipur","145","2","2.4","2.4","0.1","29"
"","Meghalaya","310","3","4.2","4.3","-1.6","53"
"","Mizoram","89","1","1.3","1.2","0.0","28"
"","Nagaland","106","3","1.6","1.5","0.1","48"
"","Tripura","209","1","3.2","0.6","0.5","62"
