"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","301.0","-231.2","12.9","-69.5","-6.2","7.1"
"Actual(MU)","306.5","-240.9","5.1","-60.1","-6.4","4.2"
"O/D/U/D(MU)","5.5","-9.7","-7.8","9.4","-0.3","-2.9"
