"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.28","5.74","6.02","61.84","32.14"
"SR GRID","0.00","0.00","0.28","5.74","6.02","61.84","B. Frequency Profile (%)32.14"
