"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","97.3","-92.1","51.8","-70.8","9.4","-4.4"
"Actual(MU)","95.8","-97.7","59.7","-66.5","11.8","3.1"
"O/D/U/D(MU)","-1.5","-5.6","7.9","4.3","2.4","7.5"
