"Share of RES in total generation (%)","10.19","16.05","32.28","0.35","0.01","15.66"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","47.83","19.63","43.63","23.00","44.07","33.51"
