"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10953","0","244.6","142.6","-4.3","84","0.0"
"","Haryana","9779","0","214.6","156.3","0.6","323","0.2"
"","Rajasthan","11238","0","242.6","65.6","0.7","350","0.0"
"","Delhi","6826","0","135.5","113.4","1.4","275","0.1"
"","UP","16410","870","313.4","147.6","-0.8","577","4.5"
"","Uttarakhand","1863","0","40.3","14.2","0.0","118","0.0"
"","HP","1375","10","29.0","-0.9","1.0","119","0.0"
"","J&K","1867","467","42.4","19.7","1.3","256","10.0"
"","Chandigarh","267","0","5.5","6.3","-0.9","8","0.0"
"WR","Chhattisgarh","3981","0","91.8","28.2","0.4","299","0.0"
"","Gujarat","16025","0","354.4","73.7","4.8","825","0.0"
"","MP","8408","0","180.9","72.3","0.0","549","0.0"
"","Maharashtra","18013","0","403.8","116.7","-1.7","380","0.0"
"","Goa","541","0","11.6","9.9","1.1","67","0.0"
"","DD","337","0","7.6","7.0","0.6","42","0.0"
"","DNH","797","0","18.7","18.9","-0.2","41","0.0"
"","Essar steel","452","0","7.2","7.7","-0.4","265","0.0"
"SR","Andhra Pradesh","8798","0","187.1","8.0","1.0","582","0.0"
"","Telangana","7733","0","163.8","79.6","1.8","707","0.0"
"","Karnataka","10056","0","190.0","43.0","1.4","709","0.0"
"","Kerala","3386","0","67.2","55.5","2.3","279","0.0"
"","Tamil Nadu","14696","0","327.2","164.5","2.3","1331","0.0"
"","Pondy","388","0","8.1","8.3","-0.3","51","0.0"
"ER","Bihar","3809","0","59.2","59.0","-3.5","50","0.0"
"","DVC","2927","0","64.7","-40.6","-0.5","150","0.0"
"","Jharkhand","999","0","22.6","14.1","-1.2","70","0.0"
"","Odisha","4318","0","88.3","37.2","4.1","450","0.0"
"","West Bengal","7870","0","164.9","60.0","1.0","200","0.0"
"","Sikkim","87","0","1.2","1.1","0.1","25","0.0"
"NER","Arunachal Pradesh","131","2","2.3","2.9","-0.6","7","0.0"
"","Assam","1575","192","27.2","20.4","1.4","132","3.5"
"","Manipur","152","1","2.4","2.3","0.1","23","0.0"
"","Meghalaya","310","0","5.3","-0.3","0.0","116","0.0"
"","Mizoram","82","2","1.7","1.3","0.2","14","0.0"
"","Nagaland","135","3","2.2","2.0","-0.1","26","0.0"
"","Tripura","241","2","4.5","3.7","-0.1","77","0.0"
