"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","40333","39061","31425","15606","1864","128289"
"Peak Shortage (MW)","2165","1442","2550","400","379","6936"
"Energy Met (MU)","946","952","734","343","35","3011"
"Hydro Gen(MU)","234","29","62","52","5","382"
"Wind Gen(MU)","8","36","73","----------","----------","117"
