"","NR","WR","SR","ER","NER","All India"
"Coal","636","1168","511","423","12","2750"
"Lignite","17","17","47","0","0","81"
"Hydro","349","11","26","96","22","505"
"Nuclear","27","31","54","0","0","112"
"Gas, Naptha & Diesel","32","42","14","0","27","114"
"RES (Wind, Solar, Biomass & Others)","85","125","305","2","0","516"
"Total","1146","1394","957","521","61","4079"
