"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4855","0","88.9","34.4","1.8","284"
"","Haryana","5974","0","95.7","36.0","-1.2","234"
"","Rajasthan","8723","0","185.3","78.9","-5.1","181"
"","Delhi","3342","2","61.5","41.6","0.0","289"
"","UP","9271","2510","211.3","74.8","-4.9","228"
"","Uttarakhand","1678","75","32.6","19.9","1.5","175"
"","HP","1325","1","25.0","19.4","0.6","98"
"","J&K","2097","100","38.4","30.9","1.1","252"
"","Chandigarh","214","0","3.7","3.2","0.5","59"
"WR","Chhattisgarh","2876","16","62.8","11.8","-3.7","409"
"","Gujarat","11527","30","242.2","34.7","3.7","814"
"","MP","9495","33","195.1","113.9","-3.8","662"
"","Maharashtra","16970","299","361.0","105.3","4.6","575"
"","Goa","402","2","7.9","7.0","0.7","48"
"","DD","283","1","6.7","6.5","0.1","20"
"","DNH","624","2","14.5","14.0","0.5","75"
"","Essar steel","424","2","9.0","9.3","-0.2","42"
"SR","Andhra Pradesh","10952","0","242.1","96.2","5.6","462"
"","Karnataka","8499","800","173.5","23.5","3.2","417"
"","Kerala","3221","150","56.4","34.8","2.8","253"
"","Tamil Nadu","11789","1608","247.1","71.9","2.1","448"
"","Pondy","297","0","5.8","5.9","-0.1","20"
"ER","Bihar","1970","600","38.5","36.4","-0.4","145"
"","DVC","2538","0","57.9","-16.6","0.1","180"
"","Jharkhand","976","0","21.7","10.8","-1.1","40"
"","Odisha","3405","0","66.4","13.9","4.2","220"
"","West Bengal","5847","0","101.5","12.3","9.3","535"
"","Sikkim","99","0","1.9","1.3","0.7","18"
"NER","Arunachal Pradesh","110","15","1.6","1.2","0.4","40"
"","Assam","989","158","18.5","10.8","3.4","212"
"","Manipur","125","5","1.5","1.4","0.2","58"
"","Meghalaya","287","1","5.2","3.1","0.1","70"
"","Mizoram","68","1","1.3","1.0","0.1","30"
"","Nagaland","104","1","1.6","1.3","0.1","33"
"","Tripura","178","3","2.7","-0.1","0.4","87"
