"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","242.2","-245.5","52.0","-46.2","-2.2","0.3"
"Actual(MU)","235.5","-245.5","55.4","-42.0","-6.1","-2.6"
"O/D/U/D(MU)","-6.6","0.0","3.4","4.3","-3.9","-2.9"
