"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","43958","51197","43501","20524","2520","161700"
"Peak Shortage (MW)","623","0","355","770","171","1919"
"Energy Met (MU)","915","1106","978","450","46","3497"
"Hydro Gen (MU)","299","62","102","118","28","608"
"Wind Gen (MU)","15","44","17","----------","----------","77"
"Solar Gen (MU)*","20.39","19.15","56.46","0.95","0.02","97"
"Energy Shortage (MU)","10.6","0.4","0.6","2.3","2.0","15.9"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","44815","54107","43548","21517","2624","163364"
"","19:23","17:21","19:04","22:52","18:26","19:04"
