"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4544","0","86.5","49.2","0.9","227"
"","Haryana","6141","0","105.5","66.1","-1.4","184"
"","Rajasthan","9608","0","201.5","78.9","2.9","440"
"","Delhi","3160","0","56.2","44.6","0.5","271"
"","UP","10531","605","233.5","111.4","1.8","463"
"","Uttarakhand","1712","75","33.1","24.6","1.4","162"
"","HP","1327","0","23.9","17.3","0.8","120"
"","J&K","1982","495","41.5","31.8","0.1","128"
"","Chandigarh","182","0","3.4","3.5","0.3","20"
"WR","Chhattisgarh","3056","96","64.8","16.8","-0.3","253"
"","Gujarat","11337","0","254.9","48.9","-2.5","352"
"","MP","10002","0","218.7","137.4","-1.5","415"
"","Maharashtra","18888","122","398.7","102.0","-6.3","334"
"","Goa","425","0","8.6","7.8","0.4","40"
"","DD","281","0","6.2","6.3","-0.1","38"
"","DNH","685","0","15.9","16.3","-0.4","9"
"","Essar steel","398","0","7.1","7.2","-0.1","208"
"SR","Andhra Pradesh","4960","0","101.2","21.1","-0.5","641"
"","Telangana","5677","0","123.5","76.0","-2.2","844"
"","Karnataka","7591","400","162.0","28.0","3.3","333"
"","Kerala","3371","0","62.0","45.7","2.3","396"
"","Tamil Nadu","11139","0","220.1","94.4","1.9","547"
"","Pondy","262","0","4.8","5.4","-0.6","45"
"ER","Bihar","3252","0","63.0","63.5","-0.4","390"
"","DVC","2401","0","56.5","-10.3","-0.6","245"
"","Jharkhand","1080","0","23.5","11.8","-0.9","130"
"","Odisha","3684","0","59.3","19.9","2.4","350"
"","West Bengal","6259","0","128.1","26.3","1.2","360"
"","Sikkim","98","0","1.4","0.9","0.5","22"
"NER","Arunachal Pradesh","105","1","2.2","1.6","0.6","42"
"","Assam","1342","7","21.5","16.6","1.4","204"
"","Manipur","149","1","2.5","2.5","0.0","19"
"","Meghalaya","301","1","5.4","4.3","-0.4","63"
"","Mizoram","88","2","1.3","1.2","0.1","16"
"","Nagaland","108","2","1.8","1.5","0.2","57"
"","Tripura","214","1","3.9","0.7","1.0","59"
