"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","37838","42236","31491","16478","2261","130304"
"Peak Shortage (MW)","364","159","1024","200","65","1812"
"Energy Met (MU)","785","975","674","332","39","2804"
"Hydro Gen(MU)","135","29","40","25","9","237"
"Wind Gen(MU)","3","48","15","----------","----------","66"
