"Share of RES in total generation (%)","5.63","6.10","28.44","0.35","0.08","10.47"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","40.71","17.23","53.30","24.45","45.17","34.03"
