"Share of RES in total generation (%)","10.79","15.44","31.59","0.43","0.03","15.66"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","47.94","18.80","42.49","22.86","47.59","32.77"
