"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","53442","44311","40974","21634","2655","163016"
"Peak Shortage (MW)","1048","133","20","270","192","1663"
"Energy Met (MU)","1194","988","925","458","51","3617"
"Hydro Gen (MU)","347","35","187","120","25","713"
"Wind Gen (MU)","18","55","146","----------","----------","220"
"Solar Gen (MU)*","12.96","10.5","50.99","0.65","0.02","75"
"Energy Shortage (MU)","10.1","0.5","0.1","0.8","1.6","13.1"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","54598","45346","41838","22192","2726","166084"
"","20:40","19:43","19:40","19:56","18:47","19:43"
