"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.42","10.28","10.69","76.88","12.43"
"SR GRID","0.00","0.00","0.42","10.28","10.69","76.88","12.43"
