"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.10","0.90","8.00","9.00","64.10","26.90"
"SR GRID","0.00","0.10","0.90","8.00","9.00","64.10","B. Frequency Profile (%)26.90"
