"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","4980","0","88.4","24.3","-0.3","118","0.0"
"","Haryana","5725","400","90.9","51.3","3.1","413","0.3"
"","Rajasthan","9052","0","189.2","74.3","1.9","358","3.5"
"","Delhi","3503","0","61.8","51.3","0.2","210","0.0"
"","UP","13474","170","249.7","76.4","0.8","316","1.5"
"","Uttarakhand","1772","0","29.9","15.7","-1.7","198","0.1"
"","HP","1368","0","23.3","19.8","-3.0","81","0.1"
"","J&K","1691","298","32.5","38.2","-10.4","0","7.6"
"","Chandigarh","184","0","3.4","3.6","-0.2","16","0.0"
"WR","Chhattisgarh","3305","0","70.8","4.6","-1.7","113","0.0"
"","Gujarat","13879","0","295.4","90.2","0.9","359","0.0"
"","MP","9981","0","224.4","139.4","-0.7","443","0.0"
"","Maharashtra","19916","0","416.6","137.2","-2.2","591","0.0"
"","Goa","417","0","9.3","8.6","0.0","33","0.0"
"","DD","331","0","7.2","6.5","0.7","83","0.0"
"","DNH","751","0","17.4","16.9","0.5","76","0.0"
"","Essar steel","262","0","4.1","3.4","0.7","175","0.0"
"SR","Andhra Pradesh","7568","0","160.9","68.3","5.5","702","0.3"
"","Telangana","7881","0","153.6","60.1","-1.2","409","0.3"
"","Karnataka","9617","0","207.2","82.6","5.6","522","0.4"
"","Kerala","3559","0","67.5","47.8","0.4","190","0.2"
"","Tamil Nadu","13428","0","289.9","149.1","6.3","691","0.6"
"","Pondy","331","0","6.5","7.1","-0.5","55","0.0"
"ER","Bihar","3819","0","63.2","57.1","-0.3","355","0.0"
"","DVC","2943","0","65.4","-38.3","-1.0","285","0.0"
"","Jharkhand","1038","0","24.0","13.0","0.2","140","0.2"
"","Odisha","3774","0","67.7","27.8","3.1","380","0.0"
"","West Bengal","6311","0","105.4","18.8","3.3","400","0.0"
"","Sikkim","105","0","1.5","1.5","0.0","21","0.0"
"NER","Arunachal Pradesh","109","6","2.2","1.9","0.3","50","0.0"
"","Assam","1412","9","23.1","17.6","0.9","155","0.4"
"","Manipur","149","15","2.8","2.8","0.0","43","0.1"
"","Meghalaya","301","5","5.4","3.0","-0.1","30","0.0"
"","Mizoram","86","9","1.5","1.2","0.2","24","0.0"
"","Nagaland","113","6","2.2","1.7","0.1","26","0.0"
"","Tripura","211","0","3.3","1.7","0.3","53","0.0"
