"Share of RES in total generation (%)","5.69","3.46","14.81","0.44","0.08","6.17"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","33.60","14.21","41.53","27.07","34.94","27.48"
