"","NR","WR","SR","ER","NER"
"Schedule(MU)","106.8","-82.2","33.6","-64.9","6.4"
"Actual(MU)","112.0","-92.3","33.5","-61.4","9.6"
"O/D/U/D(MU)","5.2","-10.1","-0.1","3.5","3.2"
