"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5443","0","105.7","47.6","1.7","170"
"","Haryana","5865","0","111.3","51.5","-0.2","206"
"","Rajasthan","9534","0","207.8","70.4","4.2","752"
"","Delhi","3228","0","59.9","41.6","0.2","174"
"","UP","10225","1700","215.0","89.3","-3.6","126"
"","Uttarakhand","1652","80","32.3","24.6","0.8","105"
"","HP","1358","0","24.6","19.0","0.3","104"
"","J&K","1926","482","41.1","32.7","2.1","220"
"","Chandigarh","189","0","3.5","3.3","0.2","22"
"WR","Chhattisgarh","3007","18","63.2","10.1","-0.3","206"
"","Gujarat","12507","44","281.0","67.2","1.1","732"
"","MP","9832","0","205.6","121.9","-2.9","336"
"","Maharashtra","17571","124","384.9","104.1","-1.4","440"
"","Goa","388","0","7.3","7.6","-0.8","23"
"","DD","241","0","5.2","5.3","-0.2","13"
"","DNH","651","0","14.2","14.9","-0.7","38"
"","Essar steel","343","0","7.2","6.6","0.6","94"
"SR","Andhra Pradesh","6030","0","129.4","20.7","-0.3","591"
"","Telangana","5932","300","123.5","65.3","5.1","314"
"","Karnataka","7858","900","168.0","19.0","2.2","475"
"","Kerala","3083","250","59.2","32.6","2.8","287"
"","Tamil Nadu","10292","1525","230.1","67.1","3.1","495"
"","Pondy","272","0","5.6","5.6","0.0","46"
"ER","Bihar","2407","0","48.3","50.2","-3.8","230"
"","DVC","2556","0","54.5","-13.1","1.0","240"
"","Jharkhand","1031","0","20.7","10.1","-0.5","90"
"","Odisha","3491","100","61.0","23.2","2.9","360"
"","West Bengal","6257","0","106.0","9.8","2.4","310"
"","Sikkim","106","0","1.4","1.6","-0.2","36"
"NER","Arunachal Pradesh","114","7","1.9","1.4","0.5","44"
"","Assam","1185","84","21.3","13.2","3.7","194"
"","Manipur","134","11","2.3","2.3","0.1","41"
"","Meghalaya","312","22","4.9","3.8","-0.7","95"
"","Mizoram","78","4","1.2","1.0","0.2","29"
"","Nagaland","113","6","2.2","1.5","0.2","24"
"","Tripura","201","21","2.6","0.3","-0.1","40"
