"Share of RES in total generation (%)","10.23","8.92","18.60","0.24","0.07","10.07"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","32.00","14.02","32.42","6.05","18.28","20.94"
