"Share of RES in total generation (%)","13.01","7.74","20.37","1.00","0.13","10.63"
"Share of Non-fossil fuel (Hydro,Nuclear and RES) in total generation(%)","42.97","15.80","40.73","11.99","9.53","26.62"
