"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","140.7","-148.0","56.9","-57.0","5.6","-1.9"
"Actual(MU)","142.0","-156.3","54.9","-47.3","6.3","-0.4"
"O/D/U/D(MU)","1.3","-8.3","-2.0","9.8","0.7","1.5"
