"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10512","0","237.1","142.6","-0.2","121","0.0"
"","Haryana","9280","0","194.1","150.8","0.8","161","0.0"
"","Rajasthan","9745","0","221.4","78.6","0.9","518","0.0"
"","Delhi","5852","21","119.4","98.0","-1.4","226","0.1"
"","UP","18821","0","389.3","192.0","0.8","338","0.0"
"","Uttarakhand","2096","0","43.1","22.9","0.0","105","0.0"
"","HP","1338","0","28.6","-1.8","2.9","245","0.0"
"","J&K","2246","562","43.6","19.3","-0.9","138","10.3"
"","Chandigarh","293","0","5.9","6.8","-0.9","-7","0.0"
"WR","Chhattisgarh","3574","0","81.8","16.7","-1.2","357","0.0"
"","Gujarat","13312","0","300.5","76.4","3.5","602","0.0"
"","MP","7282","0","160.2","74.4","-2.0","432","0.0"
"","Maharashtra","17455","0","379.8","104.0","-2.3","597","0.0"
"","Goa","441","0","9.0","8.8","-0.4","60","0.0"
"","DD","339","0","7.6","6.7","1.0","88","0.0"
"","DNH","779","0","18.2","17.1","1.1","86","0.0"
"","Essar steel","515","0","10.2","9.6","0.6","286","0.0"
"SR","Andhra Pradesh","7162","0","164.8","6.0","1.1","720","0.0"
"","Telangana","7570","0","150.0","41.6","-1.7","353","0.0"
"","Karnataka","8807","0","176.5","37.8","-2.0","600","0.0"
"","Kerala","3099","0","57.8","26.1","-0.5","231","0.0"
"","Tamil Nadu","14984","0","317.0","92.9","-1.0","399","0.0"
"","Pondy","381","0","8.1","8.0","0.1","85","0.0"
"ER","Bihar","4899","0","93.9","94.7","-1.9","200","0.0"
"","DVC","2958","0","65.9","-30.0","3.8","225","0.3"
"","Jharkhand","1183","0","23.8","18.4","-0.8","80","0.0"
"","Odisha","5122","0","100.6","51.0","3.0","225","0.0"
"","West Bengal","8245","0","167.6","50.2","1.9","220","0.0"
"","Sikkim","93","0","1.2","1.4","-0.2","12","0.0"
"NER","Arunachal Pradesh","123","1","2.2","2.5","-0.3","25","0.0"
"","Assam","1719","123","33.7","28.8","1.2","188","0.9"
"","Manipur","150","2","2.1","2.3","-0.2","25","0.0"
"","Meghalaya","294","0","5.1","1.0","-0.1","53","0.0"
"","Mizoram","78","0","1.5","1.0","0.1","17","0.0"
"","Nagaland","115","1","2.2","1.8","0.0","35","0.0"
"","Tripura","264","7","4.8","4.3","-0.5","103","0.1"
