"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","153.8","-147.4","61.9","-69.7","0.8","-0.6"
"Actual(MU)","159.8","-167.2","72.2","-67.3","0.0","-2.5"
"O/D/U/D(MU)","6.0","-19.8","10.3","2.4","-0.8","-1.9"
