"Share of RES in total generation (%)","9.12","6.37","16.74","0.20","0.08","8.59"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","36.47","10.17","28.08","8.93","10.26","19.88"
