"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.037","0.00","0.00","7.63","7.63","77.71","14.66"
"SR GRID","0.037","0.00","0.00","7.63","7.63","77.71","14.66"
