"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10692","0","219.9","131.9","1.9","375","0.0"
"","Haryana","8271","0","177.9","133.2","-4.9","378","0.0"
"","Rajasthan","8681","0","175.0","58.2","2.6","399","0.0"
"","Delhi","5580","0","120.6","94.3","-0.5","207","0.0"
"","UP","15815","0","297.9","136.5","-1.8","549","0.0"
"","Uttarakhand","1683","0","37.7","8.9","0.1","136","0.0"
"","HP","1292","0","26.7","-1.7","2.6","175","0.0"
"","J&K","1801","450","36.6","12.1","-1.5","117","8.7"
"","Chandigarh","346","0","6.4","7.0","-0.6","23","0.0"
"WR","Chhattisgarh","3017","0","73.0","9.0","1.4","263","1.7"
"","Gujarat","11184","0","249.6","31.3","-0.1","431","0.0"
"","MP","6720","0","136.6","67.9","-0.2","606","0.0"
"","Maharashtra","17819","0","398.6","111.2","4.6","616","0.0"
"","Goa","441","0","8.6","8.1","-0.1","49","0.0"
"","DD","297","0","6.7","6.3","0.4","50","0.0"
"","DNH","703","0","16.0","16.2","-0.2","11","0.0"
"","Essar steel","470","0","9.3","9.4","-0.2","132","0.0"
"SR","Andhra Pradesh","7343","0","159.1","41.5","6.3","462","0.0"
"","Telangana","7178","0","147.6","90.2","-3.6","490","0.0"
"","Karnataka","8197","0","176.7","72.0","2.5","481","0.0"
"","Kerala","3395","0","64.5","47.5","1.7","189","0.0"
"","Tamil Nadu","14462","0","310.5","128.7","-1.4","474","0.0"
"","Pondy","8197","0","7.1","7.5","-0.4","25","0.0"
"ER","Bihar","3903","0","66.8","64.7","0.4","150","0.0"
"","DVC","2799","0","60.8","-36.2","0.1","370","0.0"
"","Jharkhand","1016","0","20.6","16.5","-1.9","20","0.0"
"","Odisha","4391","0","83.7","30.3","3.7","#REF!","0.0"
"","West Bengal","7601","0","146.4","43.9","2.8","190","0.0"
"","Sikkim","66","0","1.1","1.5","-0.3","0","0.0"
"NER","Arunachal Pradesh","104","1","1.7","2.9","-1.2","6","0.0"
"","Assam","1501","132","29.0","21.6","2.8","116","1.0"
"","Manipur","131","5","1.8","2.1","-0.3","7","0.1"
"","Meghalaya","209","0","5.5","-0.6","0.3","35","0.0"
"","Mizoram","66","3","1.2","1.1","0.1","23","0.0"
"","Nagaland","100","2","1.9","2.2","-0.4","18","0.0"
"","Tripura","241","2","4.0","3.0","-0.5","23","0.1"
