"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","170.5","-181.4","66.9","-64.4","7.6","-0.8"
"Actual(MU)","177.4","-193.2","74.2","-73.3","10.1","-4.7"
"O/D/U/D(MU)","6.9","-11.7","7.3","-8.9","2.5","-3.9"
