"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.50","8.04","8.55","77.16","14.29"
"SR GRID","0.00","0.00","0.50","8.04","8.55","77.16","14.29"
