"Share of RES in total generation (%)","8.45","5.64","16.63","0.21","0.09","8.19"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","33.75","9.84","28.87","11.40","8.25","20.01"
