"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5245","0","104.0","44.1","0.2","321"
"","Haryana","5530","0","112.2","58.5","-0.5","279"
"","Rajasthan","9468","0","206.2","70.3","-0.4","985"
"","Delhi","2937","0","52.2","37.6","-2.9","243"
"","UP","9947","1840","222.6","81.3","-1.6","380"
"","Uttarakhand","1483","0","28.9","20.8","0.4","157"
"","HP","1206","0","22.8","16.7","1.0","173"
"","J&K","2101","525","42.1","33.4","3.2","251"
"","Chandigarh","169","0","3.0","3.1","0.0","6"
"WR","Chhattisgarh","3015","18","65.3","15.3","1.0","235"
"","Gujarat","11694","0","259.2","38.0","0.0","510"
"","MP","9591","0","201.7","122.4","-0.4","365"
"","Maharashtra","18000","59","375.1","106.3","-1.1","533"
"","Goa","356","0","6.8","6.8","-0.6","-11"
"","DD","256","0","5.8","5.9","-0.2","11"
"","DNH","646","0","15.2","15.5","-0.3","8"
"","Essar steel","346","0","7.2","6.5","0.8","89"
"SR","Andhra Pradesh","5705","300","131.7","23.6","2.6","856"
"","Telangana","5465","233","117.0","64.1","2.2","429"
"","Karnataka","7899","425","166.1","27.4","4.0","624"
"","Kerala","3050","127","53.0","34.7","2.4","262"
"","Tamil Nadu","10474","702","238.2","64.9","5.0","492"
"","Pondy","274","0","5.6","5.5","0.1","33"
"ER","Bihar","2565","0","49.2","48.2","-1.0","110"
"","DVC","2316","0","54.0","-18.1","3.3","410"
"","Jharkhand","963","24","19.1","12.9","-0.4","70"
"","Odisha","3526","0","63.6","20.3","3.4","390"
"","West Bengal","5887","0","103.1","18.3","3.3","440"
"","Sikkim","81","0","1.2","1.4","-0.2","40"
"NER","Arunachal Pradesh","111","2","1.8","1.2","0.7","50"
"","Assam","1106","119","19.6","12.3","1.8","197"
"","Manipur","117","3","1.9","1.3","0.6","44"
"","Meghalaya","306","9","5.0","3.9","-0.4","30"
"","Mizoram","77","1","1.1","0.8","0.3","24"
"","Nagaland","114","3","2.1","1.3","0.3","32"
"","Tripura","177","7","2.8","-1.5","2.0","100"
