"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.37","12.75","13.13","59.20","27.67"
"SR GRID","0.00","0.00","0.37","12.75","13.13","59.20","B. Frequency Profile (%)27.67"
