"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","37419","37986","32928","14724","1860","124917"
"Peak Shortage (MW)","2404","470","1609","275","233","4991"
"Energy Met (MU)","786","870","764","292","34","2747"
"Hydro Gen(MU)","97","63","89","17","5","272"
"Wind Gen(MU)","6","23","22","----------","----------","51"
