"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","203.4","-199.5","73.2","-75.0","3.7","5.7"
"Actual(MU)","200.2","-209.2","69.7","-76.0","5.7","-9.7"
"O/D/U/D(MU)","-3.2","-9.7","-3.5","-1.0","2.0","-15.4"
