"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","189.3","-201.2","85.4","-66.2","-1.7","5.7"
"Actual(MU)","174.1","-205.7","79.9","-57.2","3.3","-5.6"
"O/D/U/D(MU)","-15.2","-4.6","-5.5","9.0","5.0","-11.3"
