"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.51","5.15","17.37","23.04","50.69","26.26"
"SR GRID","0.00","0.51","5.15","17.37","23.04","50.69","B. Frequency Profile (%)26.26"
