"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9124","0","207.7","119.8","0.8","144"
"","Haryana","6227","0","132.8","101.6","-1.0","161"
"","Rajasthan","8500","0","190.0","51.1","-0.5","208"
"","Delhi","4479","0","90.7","73.3","-4.4","159"
"","UP","11839","1450","262.1","113.1","-1.5","280"
"","Uttarakhand","1707","0","34.9","19.0","1.0","230"
"","HP","1093","0","23.6","0.3","-0.6","55"
"","J&K","1502","100","16.3","17.5","-1.2","231"
"","Chandigarh","278","0","5.3","5.2","0.2","56"
"WR","Chhattisgarh","2672","56","58.9","15.5","1.3","245"
"","Gujarat","11638","11","260.9","40.7","-2.8","706"
"","MP","6140","15","134.5","76.4","-8.4","202"
"","Maharashtra","17600","100","390.3","122.7","-5.0","739"
"","Goa","369","17","7.9","7.8","-0.3","22"
"","DD","271","1","6.1","6.2","-0.1","16"
"","DNH","586","1","13.4","14.4","-1.0","19"
"","Essar steel","469","1","10.6","10.9","-0.3","11"
"SR","Andhra Pradesh","5355","200","124.2","10.4","2.7","538"
"","Telangana","4847","400","111.3","69.6","1.7","359"
"","Karnataka","7173","300","151.9","25.7","0.0","439"
"","Kerala","2951","500","52.7","36.2","1.9","282"
"","Tamil Nadu","12389","0","277.2","73.2","-1.8","493"
"","Pondy","314","0","6.6","6.6","0.0","43"
"ER","Bihar","2426","0","50.1","47.8","-0.2","190"
"","DVC","2504","0","58.3","-23.0","-0.4","260"
"","Jharkhand","998","0","20.5","11.2","-1.8","40"
"","Odisha","3662","0","74.0","14.8","1.5","210"
"","West Bengal","6250","0","131.6","36.1","4.3","370"
"","Sikkim","70","0","1.1","1.2","-0.1","40"
"NER","Arunachal Pradesh","104","18","1.6","1.4","0.2","43"
"","Assam","1098","211","23.0","15.1","3.7","197"
"","Manipur","112","16","1.5","1.7","-0.2","28"
"","Meghalaya","238","37","4.4","2.6","-0.1","34"
"","Mizoram","64","15","1.1","1.0","-0.2","23"
"","Nagaland","97","15","1.6","1.5","-0.2","29"
"","Tripura","223","42","2.3","1.3","-0.4","57"
