"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","38010","32041","29138","15093","1897","116179"
"Peak Shortage (MW)","1602","447","2161","135","209","4554"
"Energy Met (MU)","923","713","695","315","34","2680"
"Hydro Gen(MU)","248","57","65","71","24","464"
"Wind Gen(MU)","33","64","96","----------","----------","193"
