"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","165.7","-185.0","82.5","-68.4","6.4","1.3"
"Actual(MU)","152.3","-180.6","76.0","-56.8","7.3","-1.8"
"O/D/U/D(MU)","-13.4","4.3","-6.5","11.6","0.9","-3.1"
