"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","11559","0","260.6","146.4","-2.0","62","0.0"
"","Haryana","9490","0","206.8","158.5","-0.2","133","1.8"
"","Rajasthan","9026","0","201.1","71.6","0.4","525","0.0"
"","Delhi","6090","0","121.3","100.8","1.7","650","0.1"
"","UP","18373","0","369.7","162.3","-0.9","493","0.0"
"","Uttarakhand","1930","0","42.2","15.7","0.5","177","0.1"
"","HP","1411","0","29.4","-1.1","3.4","887","0.0"
"","J&K","2105","526","41.2","19.2","2.6","311","9.9"
"","Chandigarh","325","0","6.4","6.7","-0.3","41","0.0"
"WR","Chhattisgarh","3303","0","73.4","30.1","-2.7","367","0.0"
"","Gujarat","13990","0","309.4","67.2","4.5","580","0.0"
"","MP","8091","0","174.5","86.5","-3.3","507","0.0"
"","Maharashtra","16855","0","366.0","95.1","-1.9","440","0.0"
"","Goa","541","0","9.8","9.3","-0.2","62","0.0"
"","DD","344","0","7.8","6.9","0.9","102","0.0"
"","DNH","802","0","18.8","18.8","0.0","148","0.0"
"","Essar steel","393","0","5.8","4.9","0.9","527","0.0"
"SR","Andhra Pradesh","6999","0","154.8","-16.5","-0.2","422","0.0"
"","Telangana","7795","0","157.3","66.5","1.7","508","0.0"
"","Karnataka","7413","0","145.9","23.3","-4.0","617","0.0"
"","Kerala","2433","0","47.1","31.9","0.3","362","0.0"
"","Tamil Nadu","13472","0","299.7","121.9","-0.3","1180","0.0"
"","Pondy","375","0","7.8","8.0","-0.3","34","0.0"
"ER","Bihar","5199","0","70.0","71.6","-3.7","250","0.0"
"","DVC","2811","0","58.4","-31.9","-0.6","200","0.0"
"","Jharkhand","1086","0","19.8","13.0","-2.0","140","0.0"
"","Odisha","4314","0","86.7","51.7","4.1","590","0.0"
"","West Bengal","7975","0","148.3","64.4","0.0","180","0.0"
"","Sikkim","75","0","0.8","1.2","-0.4","40","0.0"
"NER","Arunachal Pradesh","125","1","2.3","3.1","-0.9","43","0.0"
"","Assam","1810","90","36.2","30.2","1.4","122","1.2"
"","Manipur","150","1","2.4","2.4","0.1","27","0.0"
"","Meghalaya","355","0","5.4","2.0","0.0","23","0.0"
"","Mizoram","91","2","1.6","1.3","0.2","18","0.0"
"","Nagaland","141","2","2.1","2.2","-0.5","27","0.0"
"","Tripura","255","1","4.6","4.6","-0.4","35","0.0"
