"Share of RES in total generation (%)","8.04","7.48","27.20","0.43","0.09","10.98"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","39.44","10.63","37.21","15.42","30.18","25.52"
