"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","33313","38935","30975","14420","1781","119424"
"Peak Shortage (MW)","3085","641","1645","600","226","6197"
"Energy Met (MU)","732","902","688","289","32","2644"
"Hydro Gen(MU)","104","61","81","32","10","288"
"Wind Gen(MU)","7","24","31","----------","----------","61"
