"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6462","0","130.3","90.6","-1.9","286"
"","Haryana","6268","0","126.8","65.8","-3.0","218"
"","Rajasthan","7031","0","156.4","49.7","-0.2","204"
"","Delhi","3903","0","86.2","62.1","1.5","187"
"","UP","10272","3550","237.0","107.9","4.7","795"
"","Uttarakhand","1618","0","33.8","13.7","0.1","88"
"","HP","1120","0","23.3","0.0","1.9","175"
"","J&K","1260","0","22.3","11.8","0.0","291"
"","Chandigarh","201","0","4.1","4.1","0.0","30"
"WR","Chhattisgarh","2987","42","71.3","20.7","0.7","356"
"","Gujarat","9704","0","214.0","64.8","-0.2","281"
"","MP","6375","0","133.9","58.5","-0.3","280"
"","Maharashtra","15559","389","343.8","122.9","4.6","725"
"","Goa","418","0","7.9","8.5","-0.9","38"
"","DD","266","0","6.0","5.6","0.3","54"
"","DNH","614","0","14.5","14.1","0.4","56"
"","Essar steel","360","0","7.2","7.2","0.0","139"
"SR","Andhra Pradesh","6237","200","137.7","40.7","2.1","417"
"","Telangana","6395","0","143.8","53.8","0.3","361"
"","Karnataka","7389","300","155.6","31.0","3.0","435"
"","Kerala","2833","0","53.6","29.6","2.2","236"
"","Tamil Nadu","11123","0","258.4","71.7","2.7","319"
"","Pondy","298","0","6.4","6.3","0.2","34"
"ER","Bihar","2300","400","46.4","45.4","1.0","300"
"","DVC","2318","0","48.2","-10.8","-4.0","380"
"","Jharkhand","839","102","17.3","10.8","0.2","80"
"","Odisha","3707","0","77.4","22.4","3.3","270"
"","West Bengal","6777","0","144.2","39.1","3.8","300"
"","Sikkim","83","0","1.3","1.1","0.3","20"
"NER","Arunachal Pradesh","108","6","1.8","2.0","-0.2","19"
"","Assam","1185","164","23.6","14.6","2.4","156"
"","Manipur","120","6","2.0","2.1","-0.1","37"
"","Meghalaya","256","0","4.7","0.8","-0.3","47"
"","Mizoram","68","7","1.1","1.2","-0.1","8"
"","Nagaland","100","8","1.8","1.4","-0.1","20"
"","Tripura","224","18","3.2","1.9","-0.6","63"
